date,pe,yoy
2008-08-29,25.884,+46.44%
2008-08-28,26.245,+51.73%
2008-08-27,25.861,+46.00%
2008-08-26,25.656,+43.61%
2008-08-25,25.562,+43.08%
2008-08-22,26.073,+47.47%
2008-08-21,25.781,+47.53%
2008-08-20,25.717,+47.32%
2008-08-19,25.559,+46.38%
2008-08-18,25.799,+47.75%
2008-08-15,26.195,+54.21%
2008-08-14,26.088,+51.44%
2008-08-13,25.945,+47.88%
2008-08-12,26.021,+48.23%
2008-08-11,26.338,+50.04%
2008-08-08,26.157,+44.65%
2008-08-07,25.546,+43.25%
2008-08-06,26.013,+46.78%
2008-08-05,25.926,+49.82%
2008-08-04,25.202,+45.63%
2008-08-01,26.830,+48.89%
2008-07-31,25.573,+45.52%
2008-07-30,25.000,+44.04%
2008-07-29,24.590,+43.13%
2008-07-28,24.029,+39.87%
2008-07-25,24.484,+36.96%
2008-07-24,24.383,+37.03%
2008-07-23,24.960,+37.50%
2008-07-22,24.859,+37.61%
2008-07-21,24.528,+35.78%
2008-07-18,24.541,+34.79%
2008-07-17,24.534,+34.47%
2008-07-16,24.243,+32.86%
2008-07-15,23.650,+29.36%
2008-07-14,23.911,+30.79%
2008-07-11,24.129,+34.91%
2008-07-10,24.399,+37.20%
2008-07-09,24.230,+34.32%
2008-07-08,24.795,+37.58%
2008-07-07,24.378,+35.27%
2008-07-03,24.584,+36.90%
2008-07-02,24.558,+37.26%
2008-07-01,25.370,+38.18%
2008-06-30,24.917,+39.77%
2008-06-27,23.508,+31.61%
2008-06-26,23.596,+33.29%
2008-06-25,24.310,+36.88%
2008-06-24,24.169,+35.64%
2008-06-23,24.237,+36.03%
2008-06-20,24.236,+35.09%
2008-06-19,24.693,+35.77%
2008-06-18,24.601,+35.51%
2008-06-17,24.842,+36.66%
2008-06-16,25.012,+37.59%
2008-06-13,25.010,+39.15%
2008-06-12,24.639,+39.17%
2008-06-11,24.558,+37.23%
2008-06-10,24.981,+39.73%
2008-06-09,25.042,+40.07%
2008-06-06,25.022,+39.07%
2008-06-05,25.819,+42.22%
2008-06-04,25.325,+38.75%
2008-06-03,25.334,+42.09%
2008-06-02,25.481,+42.91%
2008-06-01,26.110,+46.44%
2008-05-30,24.405,+33.55%
2008-05-29,24.368,+34.41%
2008-05-28,24.239,+33.92%
2008-05-27,24.143,+33.39%
2008-05-23,23.979,+31.90%
2008-05-22,24.300,+33.51%
2008-05-21,24.237,+33.08%
2008-05-20,24.632,+35.46%
2008-05-19,24.863,+36.73%
2008-05-16,24.841,+37.39%
2008-05-15,24.810,+38.39%
2008-05-14,24.550,+36.77%
2008-05-13,24.452,+35.98%
2008-05-12,24.461,+36.03%
2008-05-09,24.194,+33.94%
2008-05-08,24.358,+35.28%
2008-05-07,24.269,+34.63%
2008-05-06,24.717,+37.47%
2008-05-05,24.529,+36.42%
2008-05-02,24.641,+37.94%
2008-05-01,25.800,+43.97%
2008-04-30,24.148,+36.41%
2008-04-29,23.033,+28.19%
2008-04-28,23.123,+28.69%
2008-04-25,23.147,+28.70%
2008-04-24,22.998,+29.17%
2008-04-23,22.850,+28.30%
2008-04-22,22.784,+27.63%
2008-04-21,22.987,+28.77%
2008-04-18,23.023,+30.01%
2008-04-17,22.612,+27.77%
2008-04-16,22.598,+27.96%
2008-04-15,22.097,+26.46%
2008-04-14,21.996,+25.89%
2008-04-11,22.070,+27.54%
2008-04-10,22.529,+29.34%
2008-04-09,22.429,+29.10%
2008-04-08,22.612,+30.23%
2008-04-07,22.728,+30.90%
2008-04-04,22.692,+31.08%
2008-04-03,22.674,+31.13%
2008-04-02,22.645,+32.18%
2008-04-01,23.880,+36.61%
2008-03-31,21.903,+27.33%
2008-03-28,21.104,+23.00%
2008-03-27,21.273,+22.99%
2008-03-26,21.520,+23.66%
2008-03-25,21.710,+24.87%
2008-03-24,21.660,+24.58%
2008-03-20,21.334,+24.89%
2008-03-19,20.835,+22.75%
2008-03-18,21.353,+27.17%
2008-03-17,20.485,+22.00%
2008-03-14,20.670,+23.08%
2008-03-13,21.108,+26.53%
2008-03-12,21.001,+23.32%
2008-03-11,21.191,+24.77%
2008-03-10,20.433,+20.31%
2008-03-07,20.754,+23.15%
2008-03-06,20.930,+23.89%
2008-03-05,21.401,+28.64%
2008-03-04,21.289,+26.77%
2008-03-03,21.363,+27.21%
2008-03-01,21.810,+28.90%
2008-02-29,21.352,+26.19%
2008-02-28,21.287,+24.98%
2008-02-27,21.479,+25.98%
2008-02-26,21.499,+21.72%
2008-02-25,21.351,+20.74%
2008-02-22,21.060,+18.66%
2008-02-21,20.895,+17.63%
2008-02-20,21.168,+19.00%
2008-02-19,20.993,+18.35%
2008-02-15,21.012,+18.36%
2008-02-14,20.994,+18.38%
2008-02-13,21.280,+20.91%
2008-02-12,20.994,+20.19%
2008-02-11,20.842,+18.93%
2008-02-08,20.720,+17.40%
2008-02-07,20.808,+17.76%
2008-02-06,20.645,+17.00%
2008-02-05,20.804,+17.98%
2008-02-04,21.491,+21.76%
2008-02-01,21.740,+24.30%
2008-01-31,21.456,+22.42%
2008-01-30,20.487,+16.87%
2008-01-29,20.585,+18.11%
2008-01-28,20.459,+17.26%
2008-01-25,20.106,+15.10%
2008-01-24,20.430,+15.63%
2008-01-23,20.227,+15.46%
2008-01-22,19.802,+13.43%
2008-01-18,20.024,+14.43%
2008-01-17,20.146,+14.79%
2008-01-16,20.749,+18.11%
2008-01-15,20.867,+18.88%
2008-01-14,21.400,+21.92%
2008-01-11,21.170,+21.19%
2008-01-10,21.462,+23.64%
2008-01-09,21.292,+22.90%
2008-01-08,21.006,+21.19%
2008-01-07,21.399,+23.73%
2008-01-04,21.330,+22.58%
2008-01-03,21.867,+25.82%
2008-01-02,21.867,+25.96%
2008-01-01,21.460,+23.62%
2007-12-31,22.187,+25.98%
2007-12-28,21.025,+18.84%
2007-12-27,20.995,+18.50%
2007-12-26,21.298,+21.05%
2007-12-24,21.281,+21.48%
2007-12-21,21.110,+19.86%
2007-12-20,20.764,+17.46%
2007-12-19,20.663,+16.73%
2007-12-18,20.691,+17.14%
2007-12-17,20.562,+16.03%
2007-12-14,20.875,+17.93%
2007-12-13,21.166,+20.61%
2007-12-12,21.140,+20.61%
2007-12-11,21.013,+19.75%
2007-12-10,21.558,+23.14%
2007-12-07,21.397,+22.44%
2007-12-06,21.435,+22.17%
2007-12-05,21.118,+20.21%
2007-12-04,20.802,+18.88%
2007-12-03,20.939,+20.48%
2007-12-01,22.350,+28.60%
2007-11-30,21.063,+21.10%
2007-11-29,19.738,+12.20%
2007-11-28,19.729,+13.18%
2007-11-27,19.181,+10.42%
2007-11-26,18.899,+7.31%
2007-11-23,19.349,+9.46%
2007-11-21,19.027,+7.90%
2007-11-20,19.335,+9.83%
2007-11-19,19.249,+9.28%
2007-11-16,19.591,+11.34%
2007-11-15,19.489,+11.01%
2007-11-14,19.750,+12.77%
2007-11-13,19.891,+14.30%
2007-11-12,19.328,+11.34%
2007-11-09,19.523,+12.67%
2007-11-08,19.806,+13.70%
2007-11-07,19.818,+14.01%
2007-11-06,20.417,+17.71%
2007-11-05,20.174,+17.63%
2007-11-02,20.275,+17.96%
2007-11-01,20.810,+20.71%
2007-10-31,20.808,+20.12%
2007-10-30,19.479,+11.07%
2007-10-29,19.605,+11.84%
2007-10-26,19.533,+10.48%
2007-10-25,19.267,+9.52%
2007-10-24,19.286,+10.01%
2007-10-23,19.333,+10.31%
2007-10-22,19.165,+10.02%
2007-10-19,19.092,+9.74%
2007-10-18,19.594,+12.71%
2007-10-17,19.609,+12.95%
2007-10-16,19.574,+12.33%
2007-10-15,19.704,+13.37%
2007-10-12,19.870,+14.56%
2007-10-11,19.776,+15.10%
2007-10-10,19.879,+15.40%
2007-10-09,19.913,+15.83%
2007-10-08,19.753,+15.00%
2007-10-05,19.817,+15.06%
2007-10-04,19.629,+14.22%
2007-10-03,19.588,+15.36%
2007-10-02,19.677,+16.13%
2007-10-01,20.680,+20.65%
2007-09-28,18.916,+9.06%
2007-09-27,18.974,+9.61%
2007-09-26,18.900,+9.20%
2007-09-25,18.798,+9.42%
2007-09-24,18.805,+10.43%
2007-09-21,18.904,+10.74%
2007-09-20,18.817,+9.64%
2007-09-19,18.945,+10.96%
2007-09-18,18.830,+10.04%
2007-09-17,18.296,+7.03%
2007-09-14,18.390,+7.87%
2007-09-13,18.386,+7.70%
2007-09-12,18.233,+7.21%
2007-09-11,18.232,+8.32%
2007-09-10,17.987,+6.92%
2007-09-07,18.010,+7.46%
2007-09-06,18.319,+8.78%
2007-09-05,18.242,+7.25%
2007-09-04,18.454,+10.04%
2007-09-01,19.050,+13.60%
2007-08-31,18.263,+8.15%
2007-08-30,17.602,+2.37%
2007-08-29,17.676,+2.79%
2007-08-28,17.297,+0.78%
2007-08-27,17.713,+3.74%
2007-08-24,17.865,+4.55%
2007-08-23,17.661,+3.60%
2007-08-22,17.680,+3.25%
2007-08-21,17.475,+2.16%
2007-08-20,17.456,+1.67%
2007-08-17,17.461,+2.08%
2007-08-16,17.042,-0.22%
2007-08-15,16.987,+0.22%
2007-08-14,17.227,+3.03%
2007-08-13,17.545,+5.05%
2007-08-10,17.554,+4.69%
2007-08-09,17.547,+5.13%
2007-08-08,18.083,+7.87%
2007-08-07,17.833,+6.02%
2007-08-06,17.723,+5.07%
2007-08-03,17.305,+2.52%
2007-08-02,17.778,+5.47%
2007-08-01,18.020,+8.10%
2007-07-31,17.574,+4.41%
2007-07-30,17.356,+1.12%
2007-07-27,17.180,+1.31%
2007-07-26,17.459,+2.53%
2007-07-25,17.877,+4.95%
2007-07-24,17.794,+5.12%
2007-07-23,18.153,+9.03%
2007-07-20,18.065,+7.73%
2007-07-19,18.289,+8.14%
2007-07-18,18.207,+9.65%
2007-07-17,18.245,+10.09%
2007-07-16,18.247,+9.95%
2007-07-13,18.282,+9.62%
2007-07-12,18.225,+7.87%
2007-07-11,17.885,+4.69%
2007-07-10,17.783,+4.52%
2007-07-09,18.039,+6.18%
2007-07-06,18.022,+5.37%
2007-07-05,17.963,+5.29%
2007-07-03,17.957,+4.49%
2007-07-02,17.892,+7.72%
2007-07-01,18.360,+10.54%
2007-06-29,17.827,+3.47%
2007-06-28,17.855,+5.87%
2007-06-27,17.862,+6.49%
2007-06-26,17.703,+4.58%
2007-06-25,17.760,+5.43%
2007-06-22,17.818,+5.68%
2007-06-21,18.050,+6.50%
2007-06-20,17.940,+6.87%
2007-06-19,18.187,+8.35%
2007-06-18,18.155,+7.17%
2007-06-15,18.178,+6.91%
2007-06-14,18.060,+8.47%
2007-06-13,17.973,+8.51%
2007-06-12,17.704,+5.79%
2007-06-11,17.895,+5.58%
2007-06-08,17.878,+5.00%
2007-06-07,17.677,+3.96%
2007-06-06,17.993,+5.18%
2007-06-05,18.154,+6.00%
2007-06-04,18.252,+4.67%
2007-06-01,17.830,+6.00%
2007-05-31,18.150,+5.58%
2007-05-30,18.274,+6.29%
2007-05-29,18.129,+3.78%
2007-05-25,18.100,+4.20%
2007-05-24,18.002,+4.82%
2007-05-23,18.179,+6.01%
2007-05-22,18.201,+5.68%
2007-05-21,18.212,+5.33%
2007-05-18,18.184,+5.60%
2007-05-17,18.065,+4.21%
2007-05-16,18.081,+2.55%
2007-05-15,17.927,+1.48%
2007-05-14,17.950,+1.87%
2007-05-11,17.982,+0.90%
2007-05-10,17.811,-1.34%
2007-05-09,18.063,-0.11%
2007-05-08,18.005,-0.40%
2007-05-07,18.026,-0.36%
2007-05-04,17.980,+0.41%
2007-05-03,17.941,+0.53%
2007-05-02,17.864,-0.31%
2007-05-01,17.920,+2.63%
2007-04-30,17.702,-1.85%
2007-04-27,17.968,-0.31%
2007-04-26,17.971,+0.04%
2007-04-25,17.985,+0.40%
2007-04-24,17.804,-1.09%
2007-04-23,17.810,-1.30%
2007-04-20,17.851,-1.09%
2007-04-19,17.688,-1.88%
2007-04-18,17.709,-1.58%
2007-04-17,17.697,+0.06%
2007-04-16,17.660,-0.45%
2007-04-13,17.473,-1.50%
2007-04-12,17.412,-1.77%
2007-04-11,17.305,-2.25%
2007-04-10,17.419,-2.37%
2007-04-09,17.374,-2.54%
2007-04-05,17.363,-3.80%
2007-04-04,17.311,-3.67%
2007-04-03,17.291,-3.18%
2007-04-02,17.132,-3.59%
2007-04-01,17.480,-1.63%
2007-03-30,17.202,-5.12%
2007-03-29,17.222,-5.20%
2007-03-28,17.158,-4.85%
2007-03-27,17.296,-4.69%
2007-03-26,17.403,-4.21%
2007-03-23,17.386,-4.20%
2007-03-22,17.367,-4.56%
2007-03-21,17.373,-3.95%
2007-03-20,17.082,-6.13%
2007-03-19,16.974,-6.87%
2007-03-16,16.791,-7.74%
2007-03-15,16.856,-7.22%
2007-03-14,16.794,-7.17%
2007-03-13,16.682,-6.83%
2007-03-12,17.029,-4.70%
2007-03-09,16.984,-4.26%
2007-03-08,16.972,-4.79%
2007-03-07,16.852,-5.27%
2007-03-06,16.894,-5.21%
2007-03-05,16.636,-7.31%
2007-03-02,16.794,-6.57%
2007-03-01,16.920,-4.94%
2007-02-28,17.032,-4.61%
2007-02-27,17.049,-6.75%
2007-02-26,17.662,-3.05%
2007-02-23,17.684,-2.80%
2007-02-22,17.748,-2.82%
2007-02-21,17.763,-2.01%
2007-02-20,17.788,-2.19%
2007-02-16,17.738,-2.63%
2007-02-15,17.753,-1.83%
2007-02-14,17.735,-1.59%
2007-02-13,17.600,-1.36%
2007-02-12,17.467,-2.42%
2007-02-09,17.524,-1.85%
2007-02-08,17.649,-1.30%
2007-02-07,17.670,-0.33%
2007-02-06,17.646,-1.27%
2007-02-05,17.633,-1.27%
2007-02-02,17.650,-1.70%
2007-02-01,17.490,-1.74%
2007-01-31,17.527,-3.09%
2007-01-30,17.529,-4.76%
2007-01-29,17.429,-5.19%
2007-01-26,17.448,-4.35%
2007-01-25,17.469,-3.54%
2007-01-24,17.668,-2.61%
2007-01-23,17.519,-3.20%
2007-01-22,17.457,-3.37%
2007-01-19,17.550,-4.63%
2007-01-18,17.499,-4.38%
2007-01-17,17.551,-4.47%
2007-01-16,17.567,-4.73%
2007-01-12,17.553,-4.69%
2007-01-11,17.468,-5.75%
2007-01-10,17.358,-6.02%
2007-01-09,17.324,-6.24%
2007-01-08,17.333,-5.84%
2007-01-05,17.295,-5.17%
2007-01-04,17.401,-4.58%
2007-01-03,17.379,-4.35%
2007-01-01,17.360,-3.93%
2006-12-29,17.612,-3.53%
2006-12-28,17.692,-3.38%
2006-12-27,17.718,-3.12%
2006-12-26,17.595,-4.71%
2006-12-22,17.518,-5.08%
2006-12-21,17.612,-4.17%
2006-12-20,17.677,-3.57%
2006-12-19,17.702,-3.46%
2006-12-18,17.664,-4.23%
2006-12-15,17.721,-4.20%
2006-12-14,17.701,-4.44%
2006-12-13,17.549,-4.86%
2006-12-12,17.528,-4.45%
2006-12-11,17.547,-4.27%
2006-12-08,17.507,-4.21%
2006-12-07,17.475,-4.51%
2006-12-06,17.545,-4.61%
2006-12-05,17.568,-4.36%
2006-12-04,17.498,-4.96%
2006-12-01,17.380,-3.82%
2006-11-30,17.393,-4.36%
2006-11-29,17.592,-5.44%
2006-11-28,17.432,-6.30%
2006-11-27,17.371,-7.42%
2006-11-24,17.611,-5.95%
2006-11-22,17.676,-5.27%
2006-11-21,17.634,-5.02%
2006-11-20,17.605,-4.67%
2006-11-17,17.614,-4.20%
2006-11-16,17.596,-3.40%
2006-11-15,17.556,-3.45%
2006-11-14,17.514,-4.05%
2006-11-13,17.403,-4.74%
2006-11-10,17.359,-4.68%
2006-11-09,17.327,-4.06%
2006-11-08,17.419,-3.38%
2006-11-07,17.383,-3.92%
2006-11-06,17.345,-3.92%
2006-11-03,17.150,-4.98%
2006-11-02,17.188,-4.36%
2006-11-01,17.240,-4.28%
2006-10-31,17.322,-3.00%
2006-10-30,17.538,-2.72%
2006-10-27,17.530,-1.16%
2006-10-26,17.680,-1.36%
2006-10-25,17.592,-2.27%
2006-10-24,17.531,-2.84%
2006-10-23,17.526,-1.24%
2006-10-20,17.419,-1.69%
2006-10-19,17.398,-3.29%
2006-10-18,17.385,-1.91%
2006-10-17,17.361,-3.03%
2006-10-16,17.425,-2.39%
2006-10-13,17.381,-1.83%
2006-10-12,17.345,-2.10%
2006-10-11,17.181,-3.62%
2006-10-10,17.226,-3.57%
2006-10-09,17.191,-4.45%
2006-10-06,17.177,-4.17%
2006-10-05,17.223,-4.31%
2006-10-04,17.185,-5.94%
2006-10-03,16.980,-7.99%
2006-10-02,16.944,-3.95%
2006-10-01,17.140,-2.83%
2006-09-29,17.302,-7.83%
2006-09-28,17.344,-6.79%
2006-09-27,17.311,-6.87%
2006-09-26,17.308,-6.89%
2006-09-25,17.179,-7.55%
2006-09-22,17.029,-8.31%
2006-09-21,17.071,-7.75%
2006-09-20,17.163,-8.10%
2006-09-19,17.074,-9.29%
2006-09-18,17.112,-9.59%
2006-09-15,17.095,-8.94%
2006-09-14,17.048,-9.15%
2006-09-13,17.071,-9.32%
2006-09-12,17.007,-10.34%
2006-09-11,16.831,-11.34%
2006-09-08,16.823,-10.67%
2006-09-07,16.760,-11.35%
2006-09-06,16.841,-10.70%
2006-09-05,17.009,-8.67%
2006-09-01,16.770,-9.06%
2006-08-31,16.887,-9.50%
2006-08-30,17.195,-8.46%
2006-08-29,17.196,-8.75%
2006-08-28,17.163,-8.38%
2006-08-25,17.074,-9.40%
2006-08-24,17.087,-9.13%
2006-08-23,17.047,-9.93%
2006-08-22,17.124,-9.84%
2006-08-21,17.106,-9.78%
2006-08-18,17.169,-9.39%
2006-08-17,17.106,-9.82%
2006-08-16,17.079,-9.89%
2006-08-15,16.949,-11.63%
2006-08-14,16.720,-12.58%
2006-08-11,16.701,-13.21%
2006-08-10,16.767,-12.25%
2006-08-09,16.690,-12.81%
2006-08-08,16.763,-11.83%
2006-08-07,16.820,-11.78%
2006-08-04,16.867,-12.20%
2006-08-03,16.879,-12.79%
2006-08-02,16.856,-12.84%
2006-08-01,16.670,-10.95%
2006-07-31,16.831,-13.73%
2006-07-28,17.164,-12.70%
2006-07-27,16.958,-13.26%
2006-07-26,17.028,-12.51%
2006-07-25,17.034,-12.32%
2006-07-24,16.927,-13.20%
2006-07-21,16.650,-14.16%
2006-07-20,16.769,-14.12%
2006-07-19,16.912,-12.97%
2006-07-18,16.604,-13.98%
2006-07-17,16.573,-14.62%
2006-07-14,16.596,-14.40%
2006-07-13,16.677,-13.76%
2006-07-12,16.896,-12.55%
2006-07-11,17.083,-11.38%
2006-07-10,17.014,-11.19%
2006-07-07,16.989,-10.28%
2006-07-06,17.104,-9.45%
2006-07-05,17.061,-10.43%
2006-07-03,17.186,-9.55%
2006-07-01,16.610,-12.58%
2006-06-30,17.052,-9.45%
2006-06-29,17.229,-10.61%
2006-06-28,16.865,-12.63%
2006-06-27,16.773,-12.31%
2006-06-26,16.927,-11.57%
2006-06-23,16.845,-12.67%
2006-06-22,16.860,-13.54%
2006-06-21,16.949,-13.06%
2006-06-20,16.786,-14.08%
2006-06-19,16.786,-14.14%
2006-06-16,16.940,-12.92%
2006-06-15,17.003,-12.28%
2006-06-14,16.649,-13.91%
2006-06-13,16.563,-14.14%
2006-06-12,16.735,-13.05%
2006-06-09,16.950,-12.14%
2006-06-08,17.027,-11.28%
2006-06-07,17.003,-11.59%
2006-06-06,17.107,-11.07%
2006-06-05,17.126,-10.86%
2006-06-02,17.437,-9.87%
2006-06-01,16.820,-11.47%
2006-05-31,17.191,-10.19%
2006-05-30,17.192,-12.19%
2006-05-26,17.469,-10.69%
2006-05-25,17.370,-10.63%
2006-05-24,17.175,-11.93%
2006-05-23,17.148,-12.05%
2006-05-22,17.223,-11.33%
2006-05-19,17.290,-11.12%
2006-05-18,17.219,-11.07%
2006-05-17,17.335,-9.57%
2006-05-16,17.632,-7.39%
2006-05-15,17.665,-6.28%
2006-05-12,17.621,-6.94%
2006-05-11,17.821,-6.82%
2006-05-10,18.052,-5.22%
2006-05-09,18.083,-6.08%
2006-05-08,18.077,-5.50%
2006-05-05,18.092,-5.53%
2006-05-04,17.907,-6.74%
2006-05-03,17.847,-5.89%
2006-05-02,17.920,-5.58%
2006-05-01,17.460,-7.77%
2006-04-28,18.035,-5.00%
2006-04-27,18.023,-6.14%
2006-04-26,17.964,-6.08%
2006-04-25,17.913,-7.18%
2006-04-24,18.001,-5.91%
2006-04-21,18.044,-6.32%
2006-04-20,18.047,-4.46%
2006-04-19,18.026,-5.84%
2006-04-18,17.994,-5.44%
2006-04-17,17.687,-6.78%
2006-04-13,17.739,-8.99%
2006-04-12,17.726,-10.13%
2006-04-11,17.704,-9.74%
2006-04-10,17.842,-9.04%
2006-04-07,17.827,-9.87%
2006-04-06,18.013,-8.39%
2006-04-05,18.048,-8.00%
2006-04-04,17.971,-7.98%
2006-04-03,17.859,-6.10%
2006-04-01,17.770,-6.57%
2006-03-31,17.818,-9.12%
2006-03-30,18.130,-8.44%
2006-03-29,18.166,-7.00%
2006-03-28,18.032,-8.39%
2006-03-27,18.148,-7.57%
2006-03-24,18.167,-7.48%
2006-03-23,18.149,-7.66%
2006-03-22,18.196,-7.35%
2006-03-21,18.087,-8.84%
2006-03-20,18.197,-8.74%
2006-03-17,18.227,-8.64%
2006-03-16,18.200,-8.61%
2006-03-15,18.168,-9.50%
2006-03-14,18.091,-10.56%
2006-03-13,17.905,-10.99%
2006-03-10,17.869,-11.84%
2006-03-09,17.739,-12.32%
2006-03-08,17.826,-12.79%
2006-03-07,17.790,-13.38%
2006-03-06,17.823,-12.99%
2006-03-03,17.948,-11.54%
2006-03-02,17.975,-11.38%
2006-03-01,17.800,-10.28%
2006-02-28,17.856,-11.49%
2006-02-27,18.284,-10.78%
2006-02-24,18.217,-10.28%
2006-02-23,18.194,-9.68%
2006-02-22,18.263,-8.84%
2006-02-21,18.127,-10.83%
2006-02-17,18.186,-10.48%
2006-02-16,18.217,-11.03%
2006-02-15,18.084,-11.66%
2006-02-14,18.021,-11.68%
2006-02-13,17.842,-12.50%
2006-02-10,17.900,-11.61%
2006-02-09,17.855,-11.46%
2006-02-08,17.881,-12.09%
2006-02-07,17.728,-12.80%
2006-02-06,17.873,-12.18%
2006-02-03,17.859,-11.28%
2006-02-02,17.955,-11.05%
2006-02-01,17.800,-11.49%
2006-01-31,18.085,-9.50%
2006-01-30,18.405,-8.00%
2006-01-27,18.384,-8.36%
2006-01-26,18.242,-9.03%
2006-01-25,18.111,-9.25%
2006-01-24,18.142,-8.72%
2006-01-23,18.099,-9.26%
2006-01-20,18.065,-10.01%
2006-01-19,18.402,-9.05%
2006-01-18,18.301,-10.41%
2006-01-17,18.372,-9.19%
2006-01-13,18.439,-8.31%
2006-01-12,18.417,-9.21%
2006-01-11,18.533,-8.28%
2006-01-10,18.469,-9.15%
2006-01-09,18.476,-8.80%
2006-01-06,18.408,-9.27%
2006-01-05,18.237,-9.80%
2006-01-04,18.237,-10.12%
2006-01-03,18.170,-11.50%
2006-01-01,18.070,-9.60%
2005-12-30,18.168,-12.73%
2005-12-29,18.257,-12.30%
2005-12-28,18.311,-12.05%
2005-12-27,18.288,-11.53%
2005-12-23,18.464,-11.06%
2005-12-22,18.456,-11.06%
2005-12-21,18.379,-11.13%
2005-12-20,18.332,-10.55%
2005-12-19,18.337,-10.50%
2005-12-16,18.444,-10.65%
2005-12-15,18.497,-10.58%
2005-12-14,18.523,-10.28%
2005-12-13,18.446,-10.30%
2005-12-12,18.344,-9.99%
2005-12-09,18.329,-10.16%
2005-12-08,18.277,-9.93%
2005-12-07,18.300,-9.37%
2005-12-06,18.392,-9.93%
2005-12-05,18.368,-10.11%
2005-12-02,18.412,-9.84%
2005-12-01,18.070,-11.77%
2005-11-30,18.185,-9.70%
2005-11-29,18.605,-8.39%
2005-11-28,18.604,-8.71%
2005-11-25,18.764,-7.86%
2005-11-23,18.725,-7.68%
2005-11-22,18.660,-8.02%
2005-11-21,18.566,-7.94%
2005-11-18,18.468,-9.45%
2005-11-17,18.387,-9.73%
2005-11-16,18.216,-10.07%
2005-11-15,18.183,-10.87%
2005-11-14,18.254,-10.55%
2005-11-11,18.268,-9.66%
2005-11-10,18.212,-9.12%
2005-11-09,18.060,-9.97%
2005-11-08,18.029,-10.19%
2005-11-07,18.092,-9.97%
2005-11-04,18.052,-9.82%
2005-11-03,18.049,-8.38%
2005-11-02,17.972,-7.75%
2005-11-01,18.010,-10.17%
2005-10-31,17.858,-8.72%
2005-10-28,18.029,-7.62%
2005-10-27,17.736,-8.96%
2005-10-26,17.924,-6.81%
2005-10-25,18.001,-5.01%
2005-10-24,18.044,-4.87%
2005-10-21,17.746,-7.35%
2005-10-20,17.719,-7.25%
2005-10-19,17.989,-5.80%
2005-10-18,17.724,-8.09%
2005-10-17,17.904,-6.67%
2005-10-14,17.851,-6.53%
2005-10-13,17.705,-8.15%
2005-10-12,17.717,-8.76%
2005-10-11,17.826,-8.41%
2005-10-10,17.863,-8.04%
2005-10-07,17.992,-8.07%
2005-10-06,17.925,-9.33%
2005-10-05,17.999,-8.35%
2005-10-04,18.271,-7.02%
2005-10-03,18.455,-4.13%
2005-10-01,17.640,-8.36%
2005-09-30,18.487,-4.18%
2005-09-29,18.772,-3.63%
2005-09-28,18.607,-4.07%
2005-09-27,18.588,-3.60%
2005-09-26,18.588,-4.17%
2005-09-23,18.582,-4.05%
2005-09-22,18.572,-4.55%
2005-09-21,18.505,-6.22%
2005-09-20,18.675,-4.76%
2005-09-19,18.823,-4.55%
2005-09-16,18.928,-3.58%
2005-09-15,18.773,-4.11%
2005-09-14,18.764,-4.83%
2005-09-13,18.826,-4.30%
2005-09-12,18.969,-3.41%
2005-09-09,18.983,-2.86%
2005-09-08,18.833,-3.45%
2005-09-07,18.905,-3.51%
2005-09-06,18.859,-3.08%
2005-09-02,18.624,-4.69%
2005-09-01,18.440,-4.70%
2005-08-31,18.659,-3.30%
2005-08-30,18.785,-3.12%
2005-08-29,18.845,-3.56%
2005-08-26,18.733,-3.90%
2005-08-25,18.846,-3.31%
2005-08-24,18.803,-2.76%
2005-08-23,18.927,-2.07%
2005-08-22,18.992,-1.98%
2005-08-19,18.960,-1.50%
2005-08-18,18.949,-1.92%
2005-08-17,18.968,-0.59%
2005-08-16,18.954,-0.45%
2005-08-15,19.180,+2.11%
2005-08-12,19.126,+1.98%
2005-08-11,19.242,+1.40%
2005-08-10,19.107,+0.38%
2005-08-09,19.142,+1.87%
2005-08-08,19.013,+1.31%
2005-08-05,19.065,+0.01%
2005-08-04,19.211,-0.87%
2005-08-03,19.354,-0.23%
2005-08-02,19.340,-0.93%
2005-08-01,18.720,-1.63%
2005-07-29,19.510,-0.45%
2005-07-28,19.660,+0.77%
2005-07-27,19.551,+0.27%
2005-07-26,19.462,+0.80%
2005-07-25,19.428,+0.43%
2005-07-22,19.502,-0.16%
2005-07-21,19.397,-0.43%
2005-07-20,19.526,-1.11%
2005-07-19,19.433,-0.88%
2005-07-18,19.303,-1.59%
2005-07-15,19.411,-1.52%
2005-07-14,19.388,-2.06%
2005-07-13,19.337,-2.63%
2005-07-12,19.320,-2.65%
2005-07-11,19.277,-2.73%
2005-07-08,19.157,-3.02%
2005-07-07,18.936,-4.93%
2005-07-06,18.889,-4.98%
2005-07-05,19.048,-4.96%
2005-07-01,19.000,-2.61%
2005-06-30,18.832,-7.31%
2005-06-29,19.275,-7.09%
2005-06-28,19.302,-6.72%
2005-06-27,19.128,-7.65%
2005-06-24,19.142,-8.09%
2005-06-23,19.289,-7.66%
2005-06-22,19.500,-5.85%
2005-06-21,19.496,-5.53%
2005-06-20,19.536,-5.73%
2005-06-17,19.550,-5.41%
2005-06-16,19.453,-6.01%
2005-06-15,19.383,-6.22%
2005-06-14,19.340,-5.87%
