date,pe,yoy
2010-01-27,19.60,+0.15%
2010-01-26,19.44,+0.15%
2010-01-25,19.42,+0.78%
2010-01-22,19.34,+1.04%
2010-01-21,19.94,+2.62%
2010-01-20,20.13,+8.11%
2010-01-19,20.43,+4.08%
2010-01-15,20.09,+3.61%
2010-01-14,20.33,+6.66%
2010-01-13,20.33,+3.20%
2010-01-12,20.06,+1.93%
2010-01-11,20.33,+1.45%
2010-01-08,20.40,-0.58%
2010-01-07,20.23,-0.30%
2010-01-06,20.24,-3.07%
2010-01-05,20.35,-1.64%
2010-01-04,20.33,-1.79%
2009-12-31,20.05,+1.01%
2009-12-30,38.43,+147.94%
2009-12-29,38.30,+152.97%
2009-12-28,38.42,+151.28%
2009-12-24,38.25,+150.33%
2009-12-23,37.89,+148.13%
2009-12-22,37.63,+145.31%
2009-12-21,37.41,+138.28%
2009-12-18,36.97,+137.90%
2009-12-17,36.38,+129.96%
2009-12-16,36.84,+129.68%
2009-12-15,36.79,+141.25%
2009-12-14,37.01,+137.70%
2009-12-11,36.66,+140.71%
2009-12-10,36.81,+133.42%
2009-12-09,36.61,+134.08%
2009-12-08,36.26,+129.35%
2009-12-07,36.49,+140.07%
2009-12-04,36.66,+151.96%
2009-12-03,36.47,+142.33%
2009-12-02,36.63,+151.23%
2009-12-01,36.57,+159.73%
2009-11-30,36.16,+136.34%
2009-11-27,36.12,+134.70%
2009-11-25,36.69,+148.91%
2009-11-24,36.54,+145.40%
2009-11-23,36.68,+161.81%
2009-11-20,36.09,+169.93%
2009-11-19,36.27,+158.52%
2009-11-18,36.86,+147.22%
2009-11-17,37.07,+149.46%
2009-11-16,36.98,+142.97%
2009-11-13,36.59,+128.54%
2009-11-12,36.27,+141.16%
2009-11-11,36.47,+130.68%
2009-11-10,36.27,+124.72%
2009-11-09,36.18,+120.48%
2009-11-06,35.41,+121.04%
2009-11-05,35.21,+109.96%
2009-11-04,34.38,+93.36%
2009-11-03,34.35,+99.48%
2009-11-02,34.22,+98.72%
2009-10-30,34.10,+98.14%
2009-10-29,35.01,+108.39%
2009-10-28,34.41,+105.56%
2009-10-27,35.24,+133.53%
2009-10-26,35.73,+130.37%
2009-10-23,35.87,+124.33%
2009-10-22,36.07,+126.00%
2009-10-21,35.87,+116.61%
2009-10-20,35.93,+105.90%
2009-10-19,35.94,+112.41%
2009-10-16,35.58,+110.04%
2009-10-15,35.87,+123.49%
2009-10-14,35.89,+103.80%
2009-10-13,35.40,+91.97%
2009-10-12,35.38,+116.00%
2009-10-09,35.34,+114.83%
2009-10-08,35.14,+104.66%
2009-10-07,34.99,+103.90%
2009-10-06,34.88,+91.54%
2009-10-05,34.28,+80.61%
2009-10-02,34.01,+76.77%
2009-10-01,34.09,+68.93%
2009-09-30,35.17,+70.98%
2009-09-29,37.03,+98.23%
2009-09-28,37.18,+78.15%
2009-09-25,36.52,+73.33%
2009-09-24,36.86,+77.72%
2009-09-23,37.17,+80.61%
2009-09-22,37.39,+79.76%
2009-09-21,37.33,+71.32%
2009-09-18,37.20,+75.55%
2009-09-17,37.11,+82.09%
2009-09-16,37.16,+72.68%
2009-09-15,36.64,+72.10%
2009-09-14,36.52,+65.55%
2009-09-11,36.34,+64.14%
2009-09-10,36.35,+67.51%
2009-09-09,35.99,+67.47%
2009-09-08,35.68,+62.11%
2009-09-04,35.32,+59.39%
2009-09-03,34.62,+51.31%
2009-09-02,34.37,+48.79%
2009-09-01,34.41,+47.18%
2009-08-31,35.04,+49.87%
2009-08-28,35.43,+48.18%
2009-08-27,35.38,+49.16%
2009-08-26,35.29,+49.85%
2009-08-25,35.36,+49.89%
2009-08-24,35.24,+46.16%
2009-08-21,35.31,+48.36%
2009-08-20,34.80,+45.73%
2009-08-19,34.42,+44.44%
2009-08-18,34.20,+41.73%
2009-08-17,33.74,+38.05%
2009-08-14,34.74,+41.68%
2009-08-13,35.11,+44.84%
2009-08-12,34.92,+44.12%
2009-08-11,34.38,+41.89%
2009-08-10,34.72,+44.37%
2009-08-07,34.92,+48.79%
2009-08-06,34.50,+45.82%
2009-08-05,34.81,+49.14%
2009-08-04,35.11,+55.84%
2009-08-03,35.10,+53.95%
2009-07-31,34.57,+49.78%
2009-07-30,34.71,+50.06%
2009-07-29,34.49,+49.70%
2009-07-28,34.61,+53.75%
2009-07-27,34.48,+49.59%
2009-07-24,34.47,+51.98%
2009-07-23,34.53,+49.87%
2009-07-22,33.74,+48.37%
2009-07-21,33.48,+47.36%
2009-07-20,33.29,+46.27%
2009-07-17,32.93,+42.31%
2009-07-16,32.75,+42.27%
2009-07-15,32.36,+44.14%
2009-07-14,31.32,+39.51%
2009-07-13,31.21,+38.04%
2009-07-10,30.61,+33.32%
2009-07-09,30.51,+34.35%
2009-07-08,30.43,+30.27%
2009-07-07,30.29,+32.79%
2009-07-06,31.07,+36.99%
2009-07-02,31.18,+37.54%
2009-07-01,31.94,+37.38%
2009-06-30,31.85,+38.90%
2009-06-29,27.23,+18.08%
2009-06-26,27.16,+17.83%
2009-06-25,27.08,+12.69%
2009-06-24,26.55,+12.26%
2009-06-23,26.14,+9.97%
2009-06-22,26.18,+9.27%
2009-06-19,26.99,+9.54%
2009-06-18,26.67,+10.02%
2009-06-17,26.71,+8.98%
2009-06-16,26.48,+7.38%
2009-06-15,26.73,+9.41%
2009-06-12,27.34,+14.35%
2009-06-11,27.47,+14.89%
2009-06-10,27.44,+11.95%
2009-06-09,27.55,+11.99%
2009-06-08,27.31,+10.43%
2009-06-05,27.40,+7.32%
2009-06-04,27.39,+9.04%
2009-06-03,27.07,+9.11%
2009-06-02,27.16,+8.90%
2009-06-01,27.10,+7.33%
2009-05-29,26.34,+4.98%
2009-05-28,26.06,+4.87%
2009-05-27,25.72,+3.75%
2009-05-26,25.92,+6.49%
2009-05-22,25.01,+2.46%
2009-05-21,25.09,+3.21%
2009-05-20,25.57,+2.86%
2009-05-19,25.65,+2.35%
2009-05-18,25.55,+1.23%
2009-05-15,24.86,-1.51%
2009-05-14,24.95,+0.52%
2009-05-13,24.58,-1.13%
2009-05-12,25.27,+1.85%
2009-05-11,25.61,+5.13%
2009-05-08,25.58,+4.66%
2009-05-07,25.50,+5.15%
2009-05-06,26.13,+5.66%
2009-05-05,26.12,+6.40%
2009-05-04,26.20,+6.42%
2009-05-01,25.63,+4.14%
2009-04-30,25.58,+7.34%
2009-04-29,25.36,+5.53%
2009-04-28,24.99,+4.56%
2009-04-27,25.14,+5.45%
2009-04-24,25.20,+5.40%
2009-04-23,24.67,+4.14%
2009-04-22,24.51,+4.83%
2009-04-21,24.39,+2.61%
2009-04-20,24.02,+1.74%
2009-04-17,24.84,+8.61%
2009-04-16,24.82,+8.15%
2009-04-15,24.16,+8.34%
2009-04-14,24.26,+9.03%
2009-04-13,24.53,+9.75%
2009-04-09,24.59,+8.37%
2009-04-08,23.87,+4.05%
2009-04-07,23.40,+1.21%
2009-04-06,24.09,+3.93%
2009-04-03,24.15,+4.77%
2009-04-02,23.75,+3.40%
2009-04-01,22.98,-0.30%
2009-03-31,22.70,+2.53%
2009-03-30,20.00,-10.75%
2009-03-27,20.50,-9.09%
2009-03-26,20.99,-8.90%
2009-03-25,20.26,-12.45%
2009-03-24,20.22,-12.13%
2009-03-23,20.64,-7.11%
2009-03-20,19.45,-12.47%
2009-03-19,19.73,-9.33%
2009-03-18,19.77,-11.46%
2009-03-17,19.53,-8.70%
2009-03-16,18.77,-13.62%
2009-03-13,19.14,-13.78%
2009-03-12,19.08,-13.27%
2009-03-11,18.45,-16.44%
2009-03-10,18.23,-14.09%
2009-03-09,17.10,-21.02%
2009-03-06,17.44,-19.71%
2009-03-05,17.60,-20.86%
2009-03-04,18.19,-17.73%
2009-03-03,17.71,-19.43%
2009-03-02,17.64,-20.29%
2009-02-27,18.30,-19.81%
2009-02-26,18.47,-18.71%
2009-02-25,19.02,-15.99%
2009-02-24,19.19,-14.67%
2009-02-23,18.50,-17.74%
2009-02-20,19.21,-15.26%
2009-02-19,19.13,-14.52%
2009-02-18,19.48,-13.73%
2009-02-17,19.45,-13.86%
2009-02-13,20.26,-12.37%
2009-02-12,20.36,-9.83%
2009-02-11,20.10,-11.61%
2009-02-10,20.14,-10.45%
2009-02-09,21.00,-6.63%
2009-02-06,20.93,-5.21%
2009-02-05,20.40,-9.29%
2009-02-04,19.91,-14.14%
2009-02-03,19.92,-15.34%
2009-02-02,19.59,-16.74%
2009-01-30,19.34,-15.66%
2009-01-29,19.72,-13.96%
2009-01-28,20.25,-11.53%
2009-01-27,19.57,-13.75%
2009-01-26,19.41,-14.46%
2009-01-23,19.27,-15.07%
2009-01-22,19.14,-15.94%
2009-01-21,19.43,-16.89%
2009-01-20,18.62,-20.36%
2009-01-16,19.63,-17.31%
2009-01-15,19.39,-19.28%
2009-01-14,19.06,-22.90%
2009-01-13,19.70,-18.80%
2009-01-12,19.68,-18.88%
2009-01-09,20.04,-18.93%
2009-01-08,20.52,-15.28%
2009-01-07,20.29,-18.25%
2009-01-06,20.88,-16.14%
2009-01-05,20.69,-16.91%
2009-01-02,20.70,-20.35%
2008-12-31,19.85,-24.92%
2008-12-30,15.50,-42.78%
2008-12-29,15.14,-44.11%
2008-12-26,15.29,-44.34%
2008-12-24,15.28,-44.17%
2008-12-23,15.27,-43.76%
2008-12-22,15.34,-43.50%
2008-12-19,15.70,-39.87%
2008-12-18,15.54,-40.44%
2008-12-17,15.82,-39.11%
2008-12-16,16.04,-39.79%
2008-12-15,15.25,-42.76%
2008-12-12,15.57,-42.38%
2008-12-11,15.23,-43.15%
2008-12-10,15.77,-42.55%
2008-12-09,15.64,-42.90%
2008-12-08,15.81,-42.28%
2008-12-05,15.20,-43.68%
2008-12-04,14.55,-45.03%
2008-12-03,15.05,-43.38%
2008-12-02,14.58,-45.72%
2008-12-01,14.08,-47.58%
2008-11-28,15.30,-43.21%
2008-11-26,15.39,-39.84%
2008-11-25,14.74,-43.50%
2008-11-24,14.89,-42.93%
2008-11-21,14.01,-45.70%
2008-11-20,13.37,-48.77%
2008-11-19,14.03,-46.02%
2008-11-18,14.91,-43.39%
2008-11-17,14.86,-43.58%
2008-11-14,15.22,-41.91%
2008-11-13,16.01,-39.72%
2008-11-12,15.04,-40.97%
2008-11-11,15.81,-39.56%
2008-11-10,16.14,-38.30%
2008-11-07,16.41,-41.16%
2008-11-06,16.02,-43.97%
2008-11-05,16.77,-40.72%
2008-11-04,17.78,-37.53%
2008-11-03,17.22,-39.49%
2008-10-31,17.22,-40.19%
2008-10-30,17.21,-39.36%
2008-10-29,16.80,-40.70%
2008-10-28,16.74,-40.68%
2008-10-27,15.09,-46.53%
2008-10-24,15.51,-44.88%
2008-10-23,15.99,-43.60%
2008-10-22,15.96,-42.47%
2008-10-21,16.56,-39.56%
2008-10-20,17.45,-36.31%
2008-10-17,16.92,-39.61%
2008-10-16,16.94,-38.76%
2008-10-15,16.05,-42.18%
2008-10-14,17.61,-37.11%
2008-10-13,18.44,-34.14%
2008-10-10,16.38,-41.48%
2008-10-09,16.45,-41.08%
2008-10-08,17.17,-38.26%
2008-10-07,17.16,-37.92%
2008-10-06,18.21,-34.12%
2008-10-03,18.98,-29.81%
2008-10-02,19.24,-29.26%
2008-10-01,20.18,-25.86%
2008-09-30,20.57,-25.06%
2008-09-29,18.68,-31.95%
2008-09-26,20.87,-23.86%
2008-09-25,21.07,-22.71%
2008-09-24,20.74,-23.19%
2008-09-23,20.58,-23.49%
2008-09-22,20.80,-22.68%
2008-09-19,21.79,-18.69%
2008-09-18,21.19,-20.70%
2008-09-17,20.38,-21.71%
2008-09-16,21.52,-18.05%
2008-09-15,21.29,-18.93%
2008-09-12,22.06,-15.51%
2008-09-11,22.14,-15.20%
2008-09-10,21.70,-15.66%
2008-09-09,21.49,-16.41%
2008-09-08,22.01,-14.39%
2008-09-05,22.07,-15.70%
2008-09-04,22.16,-16.44%
2008-09-03,22.88,-12.34%
2008-09-02,23.10,-11.49%
2008-08-29,23.38,-8.89%
2008-08-28,23.91,-4.09%
2008-08-27,23.72,-7.20%
2008-08-26,23.55,-8.54%
2008-08-25,23.59,-8.39%
2008-08-22,24.11,-5.15%
2008-08-21,23.80,-5.10%
2008-08-20,23.88,-3.90%
2008-08-19,23.83,-3.87%
2008-08-18,24.13,-2.66%
2008-08-15,24.44,-0.16%
2008-08-14,24.52,-1.76%
2008-08-13,24.24,-4.53%
2008-08-12,24.23,-4.12%
2008-08-11,24.23,-4.12%
2008-08-08,24.05,-7.82%
2008-08-07,23.47,-8.85%
2008-08-06,23.66,-7.76%
2008-08-05,23.34,-7.31%
2008-08-04,22.53,-10.52%
2008-08-01,22.80,-10.69%
2008-07-31,23.08,-8.99%
2008-07-30,23.13,-10.73%
2008-07-29,23.04,-10.28%
2008-07-28,22.51,-12.34%
2008-07-25,23.05,-12.69%
2008-07-24,22.68,-13.63%
2008-07-23,23.04,-13.80%
2008-07-22,22.74,-14.90%
2008-07-21,22.72,-14.97%
2008-07-18,22.76,-14.92%
2008-07-17,23.14,-13.66%
2008-07-16,23.02,-13.52%
2008-07-15,22.45,-15.82%
2008-07-14,22.45,-15.82%
2008-07-11,22.61,-13.17%
2008-07-10,22.96,-11.28%
2008-07-09,22.71,-13.02%
2008-07-08,23.36,-10.50%
2008-07-07,22.81,-12.61%
2008-07-03,22.68,-12.09%
2008-07-02,22.67,-11.62%
2008-07-01,23.25,-18.13%
2008-06-30,22.93,-19.26%
2008-06-27,23.06,-18.75%
2008-06-26,23.05,-17.74%
2008-06-25,24.03,-14.42%
2008-06-24,23.65,-16.19%
2008-06-23,23.77,-15.77%
2008-06-20,23.96,-15.10%
2008-06-19,24.64,-13.57%
2008-06-18,24.24,-15.10%
2008-06-17,24.51,-14.06%
2008-06-16,24.66,-13.53%
2008-06-13,24.43,-13.06%
2008-06-12,23.91,-13.87%
2008-06-11,23.91,-14.36%
2008-06-10,24.51,-12.43%
2008-06-09,24.60,-12.11%
2008-06-06,24.73,-12.02%
2008-06-05,25.53,-10.01%
2008-06-04,25.12,-11.52%
2008-06-03,24.81,-12.36%
2008-06-02,24.94,-11.90%
2008-05-30,25.25,-10.33%
2008-05-29,25.09,-10.04%
2008-05-28,24.85,-10.42%
2008-05-27,24.79,-10.63%
2008-05-23,24.34,-12.95%
2008-05-22,24.41,-13.26%
2008-05-21,24.31,-13.36%
2008-05-20,24.86,-10.74%
2008-05-19,25.06,-10.02%
2008-05-16,25.24,-9.11%
2008-05-15,25.24,-8.15%
2008-05-14,24.82,-10.46%
2008-05-13,24.86,-10.83%
2008-05-12,24.81,-11.01%
2008-05-09,24.36,-12.94%
2008-05-08,24.44,-12.37%
2008-05-07,24.25,-12.90%
2008-05-06,24.73,-11.14%
2008-05-05,24.55,-11.79%
2008-05-02,24.62,-11.25%
2008-05-01,24.61,-10.54%
2008-04-30,23.83,-13.09%
2008-04-29,24.03,-13.44%
2008-04-28,23.90,-13.90%
2008-04-25,23.84,-13.69%
2008-04-24,23.91,-12.39%
2008-04-23,23.69,-12.78%
2008-04-22,23.38,-13.73%
2008-04-21,23.77,-12.29%
2008-04-18,23.61,-12.23%
2008-04-17,22.87,-15.11%
2008-04-16,22.95,-14.78%
2008-04-15,22.30,-16.39%
2008-04-14,22.25,-16.57%
2008-04-11,22.35,-15.34%
2008-04-10,23.02,-13.72%
2008-04-09,22.69,-14.54%
2008-04-08,22.94,-13.82%
2008-04-07,23.12,-13.15%
2008-04-04,23.18,-12.36%
2008-04-03,23.05,-12.59%
2008-04-02,22.97,-11.79%
2008-04-01,23.05,-19.57%
2008-03-31,22.14,-22.75%
2008-03-28,22.41,-21.73%
2008-03-27,22.55,-22.08%
2008-03-26,23.04,-20.96%
2008-03-25,23.14,-20.23%
2008-03-24,23.01,-20.68%
2008-03-20,22.22,-22.25%
2008-03-19,21.76,-23.46%
2008-03-18,22.33,-20.73%
2008-03-17,21.39,-24.07%
2008-03-14,21.73,-22.92%
2008-03-13,22.20,-20.29%
2008-03-12,22.00,-22.54%
2008-03-11,22.08,-21.73%
2008-03-10,21.22,-24.78%
2008-03-07,21.65,-22.87%
2008-03-06,21.72,-22.95%
2008-03-05,22.24,-19.71%
2008-03-04,22.11,-20.78%
2008-03-03,21.98,-21.25%
2008-02-29,22.13,-21.94%
2008-02-28,22.76,-20.11%
2008-02-27,22.82,-19.65%
2008-02-26,22.72,-23.24%
2008-02-25,22.64,-23.90%
2008-02-22,22.49,-24.68%
2008-02-21,22.40,-24.68%
2008-02-20,22.67,-23.54%
2008-02-19,22.38,-24.01%
2008-02-15,22.58,-23.43%
2008-02-14,22.67,-22.76%
2008-02-13,23.12,-19.86%
2008-02-12,22.58,-21.49%
2008-02-11,22.74,-21.23%
2008-02-08,22.49,-23.19%
2008-02-07,22.23,-24.08%
2008-02-06,22.08,-23.84%
2008-02-05,22.49,-22.53%
2008-02-04,23.19,-20.25%
2008-02-01,23.53,-18.78%
2008-01-31,23.35,-19.43%
2008-01-30,22.93,-20.24%
2008-01-29,22.92,-20.14%
2008-01-28,22.89,-20.16%
2008-01-25,22.69,-21.08%
2008-01-24,23.17,-20.51%
2008-01-23,22.69,-20.89%
2008-01-22,22.77,-20.86%
2008-01-18,23.38,-19.38%
2008-01-17,23.36,-20.95%
2008-01-16,23.74,-20.31%
2008-01-15,24.02,-19.48%
2008-01-14,24.72,-17.13%
2008-01-11,24.26,-18.23%
2008-01-10,24.77,-15.66%
2008-01-09,24.72,-14.88%
2008-01-08,24.22,-16.19%
2008-01-07,24.82,-14.03%
2008-01-04,24.90,-14.11%
2008-01-03,26.02,-8.54%
2008-01-02,25.99,-1.33%
2007-12-31,26.44,+0.38%
2007-12-28,27.09,+2.73%
2007-12-27,27.08,+2.42%
2007-12-26,27.47,+4.49%
2007-12-24,27.37,+4.39%
2007-12-21,27.15,+2.53%
2007-12-20,26.61,-0.19%
2007-12-19,26.11,-2.43%
2007-12-18,26.09,-2.83%
2007-12-17,25.98,-4.20%
2007-12-14,26.64,-1.48%
2007-12-13,26.93,+0.71%
2007-12-12,27.02,+1.12%
2007-12-11,26.79,-0.26%
2007-12-10,27.45,+2.50%
2007-12-07,27.39,+2.78%
2007-12-06,27.36,+1.45%
2007-12-05,26.99,-0.26%
2007-12-04,26.47,-1.93%
2007-12-03,26.58,-0.11%
2007-11-30,26.86,0%
2007-11-29,27.03,+0.56%
2007-11-28,26.94,+0.94%
2007-11-27,26.15,-1.77%
2007-11-26,25.58,-6.02%
2007-11-23,26.09,-4.36%
2007-11-21,25.80,-4.87%
2007-11-20,26.10,-3.48%
2007-11-19,25.99,-3.74%
2007-11-16,26.34,-2.52%
2007-11-15,26.02,-3.27%
2007-11-14,26.20,-2.24%
2007-11-13,26.56,+0.19%
2007-11-12,25.48,-2.93%
2007-11-09,26.16,+0.27%
2007-11-08,27.08,+3.24%
2007-11-07,27.89,+6.82%
2007-11-06,28.59,+10.09%
2007-11-05,28.29,+10.72%
2007-11-02,28.46,+11.00%
2007-11-01,28.25,+10.35%
2007-10-31,28.79,+10.82%
2007-10-30,28.38,+9.53%
2007-10-29,28.33,+10.02%
2007-10-26,28.22,+7.92%
2007-10-25,27.79,+7.34%
2007-10-24,28.14,+9.49%
2007-10-23,28.35,+9.54%
2007-10-22,27.74,+8.23%
2007-10-19,27.40,+7.11%
2007-10-18,28.12,+10.27%
2007-10-17,28.02,+9.33%
2007-10-16,27.66,+6.80%
2007-10-15,27.76,+7.18%
2007-10-12,28.00,+8.65%
2007-10-11,27.53,+8.56%
2007-10-10,27.99,+10.24%
2007-10-09,27.92,+10.14%
2007-10-08,27.81,+10.10%
2007-10-05,27.64,+9.12%
2007-10-04,27.07,+7.38%
2007-10-03,27.04,+9.96%
2007-10-02,27.20,+11.11%
2007-10-01,27.22,-1.73%
2007-09-28,27.45,-1.33%
2007-09-27,27.52,-0.72%
2007-09-26,27.41,-1.33%
2007-09-25,27.26,-1.34%
2007-09-24,27.00,-0.59%
2007-09-21,26.90,-1.72%
2007-09-20,26.68,-3.16%
2007-09-19,26.80,-1.25%
2007-09-18,26.72,-2.23%
2007-09-17,26.03,-4.76%
2007-09-14,26.26,-3.53%
2007-09-13,26.23,-3.53%
2007-09-12,26.11,-3.48%
2007-09-11,26.11,-1.55%
2007-09-10,25.73,-2.43%
2007-09-07,25.71,-1.87%
2007-09-06,26.24,-0.30%
2007-09-05,26.18,-2.50%
2007-09-04,26.52,-0.34%
2007-08-31,26.10,-1.32%
2007-08-30,25.78,-2.68%
2007-08-29,25.66,-2.62%
2007-08-28,24.93,-5.17%
2007-08-27,25.56,-1.99%
2007-08-24,25.75,-1.11%
2007-08-23,25.36,-2.31%
2007-08-22,25.42,-2.90%
2007-08-21,25.08,-4.06%
2007-08-20,24.85,-5.84%
2007-08-17,24.79,-5.92%
2007-08-16,24.23,-7.84%
2007-08-15,24.48,-4.71%
2007-08-14,24.96,-0.24%
2007-08-13,25.39,+2.01%
2007-08-10,25.27,+0.88%
2007-08-09,25.42,+2.21%
2007-08-08,26.09,+4.95%
2007-08-07,25.75,+2.92%
2007-08-06,25.65,+1.87%
2007-08-03,25.18,-0.43%
2007-08-02,25.81,+2.75%
2007-08-01,25.53,+2.70%
2007-07-31,25.36,+0.36%
2007-07-30,25.91,+2.45%
2007-07-27,25.68,+3.72%
2007-07-26,26.08,+4.70%
2007-07-25,26.40,+5.85%
2007-07-24,26.26,+5.80%
2007-07-23,26.73,+9.95%
2007-07-20,26.72,+8.79%
2007-07-19,26.95,+7.97%
2007-07-18,26.75,+8.52%
2007-07-17,26.80,+8.99%
2007-07-16,26.62,+8.74%
2007-07-13,26.67,+7.76%
2007-07-12,26.53,+5.53%
2007-07-11,26.04,+1.44%
2007-07-10,25.88,+1.65%
2007-07-09,26.11,+1.67%
2007-07-06,26.10,+0.46%
2007-07-05,26.00,-0.08%
2007-07-03,25.80,-2.86%
2007-07-02,25.65,-2.73%
2007-06-29,28.40,+18.88%
2007-06-28,28.36,+22.35%
2007-06-27,28.38,+23.34%
2007-06-26,28.02,+19.49%
2007-06-25,28.08,+20.15%
2007-06-22,28.22,+20.50%
2007-06-21,28.50,+20.20%
2007-06-20,28.22,+20.96%
2007-06-19,28.51,+22.15%
2007-06-18,28.55,+21.23%
2007-06-15,28.52,+20.34%
2007-06-14,28.26,+22.55%
2007-06-13,28.10,+22.98%
2007-06-12,27.76,+21.17%
2007-06-11,27.92,+19.47%
2007-06-08,27.99,+18.95%
2007-06-07,27.63,+17.18%
2007-06-06,28.11,+18.41%
2007-06-05,28.37,+19.35%
2007-06-04,28.39,+16.83%
2007-06-01,28.31,+16.22%
2007-05-31,28.31,+18.95%
2007-05-30,28.16,+18.92%
2007-05-29,27.89,+15.25%
2007-05-25,27.74,+15.10%
2007-05-24,27.52,+15.58%
2007-05-23,27.96,+18.27%
2007-05-22,28.14,+17.84%
2007-05-21,28.06,+16.33%
2007-05-18,27.85,+16.48%
2007-05-17,27.67,+14.86%
2007-05-16,27.77,+13.53%
2007-05-15,27.48,+11.57%
2007-05-14,27.72,+12.45%
2007-05-11,27.88,+11.65%
2007-05-10,27.53,+7.79%
2007-05-09,27.98,+8.53%
2007-05-08,27.89,+7.93%
2007-05-07,27.84,+7.82%
2007-05-04,27.83,+8.58%
2007-05-03,27.83,+9.52%
2007-05-02,27.74,+8.96%
2007-05-01,27.51,+8.26%
2007-04-30,27.42,+6.98%
2007-04-27,27.76,+7.31%
2007-04-26,27.74,+8.15%
2007-04-25,27.62,+7.72%
2007-04-24,27.29,+6.15%
2007-04-23,27.16,+5.48%
2007-04-20,27.10,+4.03%
2007-04-19,26.90,+2.95%
2007-04-18,26.90,+3.38%
2007-04-17,26.94,+5.52%
2007-04-16,26.93,+4.38%
2007-04-13,26.67,+3.37%
2007-04-12,26.63,+3.66%
2007-04-11,26.40,+2.80%
2007-04-10,26.68,+3.01%
2007-04-09,26.55,+2.27%
2007-04-05,26.62,+1.95%
2007-04-04,26.45,+2.28%
2007-04-03,26.37,+2.53%
2007-04-02,26.04,+1.44%
2007-03-30,28.66,+6.70%
2007-03-29,28.65,+6.98%
2007-03-28,28.63,+8.86%
2007-03-27,28.94,+9.54%
2007-03-26,29.15,+10.42%
2007-03-23,29.01,+10.47%
2007-03-22,29.10,+10.44%
2007-03-21,29.21,+11.11%
2007-03-20,28.58,+7.65%
2007-03-19,28.43,+7.28%
2007-03-16,28.17,+6.74%
2007-03-15,28.22,+5.97%
2007-03-14,28.19,+6.66%
2007-03-13,27.85,+7.12%
2007-03-12,28.40,+9.61%
2007-03-09,28.21,+9.09%
2007-03-08,28.24,+8.12%
2007-03-07,28.07,+7.51%
2007-03-06,28.19,+7.39%
2007-03-05,27.70,+4.61%
2007-03-02,27.91,+4.85%
2007-03-01,28.35,+6.42%
2007-02-28,28.49,+8.49%
2007-02-27,28.40,+6.57%
2007-02-26,29.60,+12.33%
2007-02-23,29.75,+13.16%
2007-02-22,29.86,+13.23%
2007-02-21,29.74,+14.25%
2007-02-20,29.65,+12.61%
2007-02-16,29.45,+10.96%
2007-02-15,29.49,+12.13%
2007-02-14,29.35,+12.37%
2007-02-13,28.85,+11.52%
2007-02-12,28.76,+9.98%
2007-02-09,28.87,+11.04%
2007-02-08,29.28,+11.50%
2007-02-07,29.28,+12.79%
2007-02-06,28.99,+11.29%
2007-02-05,29.03,+10.97%
2007-02-02,29.08,+9.74%
2007-02-01,28.97,+7.58%
2007-01-31,28.98,+7.77%
2007-01-30,28.75,+6.76%
2007-01-29,28.70,+6.69%
2007-01-26,28.67,+7.90%
2007-01-25,28.75,+9.07%
2007-01-24,29.15,+9.96%
2007-01-23,28.68,+8.84%
2007-01-22,28.77,+9.18%
2007-01-19,29.06,+6.88%
2007-01-18,29.00,+7.49%
2007-01-17,29.55,+8.28%
2007-01-16,29.79,+8.49%
2007-01-12,29.83,+8.59%
2007-01-11,29.67,+7.34%
2007-01-10,29.37,+7.15%
2007-01-09,29.04,+6.06%
2007-01-08,28.90,+5.98%
2007-01-05,28.87,+7.72%
2007-01-04,28.99,+8.74%
2007-01-03,28.45,+7.72%
2006-12-29,26.34,-
2006-12-28,26.37,-
2006-12-27,26.44,-
2006-12-26,26.29,-
2006-12-22,26.22,-
2006-12-21,26.48,-
2006-12-20,26.66,-
2006-12-19,26.76,-
2006-12-18,26.85,-
2006-12-15,27.12,-
2006-12-14,27.04,-
2006-12-13,26.74,-
2006-12-12,26.72,-
2006-12-11,26.86,-
2006-12-08,26.78,-
2006-12-07,26.65,-
2006-12-06,26.97,-
2006-12-05,27.06,-
2006-12-04,26.99,-
2006-12-01,26.61,-
2006-11-30,26.86,-
2006-11-29,26.88,-
2006-11-28,26.69,-
2006-11-27,26.62,-
2006-11-24,27.22,-
2006-11-22,27.28,-
2006-11-21,27.12,-
2006-11-20,27.04,-
2006-11-17,27.00,-
2006-11-16,27.02,-
2006-11-15,26.90,-
2006-11-14,26.80,-
2006-11-13,26.51,-
2006-11-10,26.25,-
2006-11-09,26.09,-
2006-11-08,26.23,-
2006-11-07,26.11,-
2006-11-06,25.97,-
2006-11-03,25.55,-
2006-11-02,25.64,-
2006-11-01,25.60,-
2006-10-31,25.98,-
2006-10-30,25.91,-
2006-10-27,25.75,-
2006-10-26,26.15,-
2006-10-25,25.89,-
2006-10-24,25.70,-
2006-10-23,25.88,-
2006-10-20,25.63,-
2006-10-19,25.58,-
2006-10-18,25.50,-
2006-10-17,25.63,-
2006-10-16,25.90,-
2006-10-13,25.90,-
2006-10-12,25.77,-
2006-10-11,25.36,-
2006-10-10,25.39,-
2006-10-09,25.35,-
2006-10-06,25.26,-
2006-10-05,25.33,-
2006-10-04,25.21,-
2006-10-03,24.59,-
2006-10-02,24.48,-
2006-09-29,27.70,-
2006-09-28,27.82,-
